rep,id,phiS,deltaS,phiL,deltaL,deltaA,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA
1,14,0.0532282805928791,-2.36539917688266,-0.540505821700079,-10.6833301820394,-0.175248938575376,-0.0160589150051031,0.456631969732708,0.0436367360454881,-1.08711424207405,-0.0219403923818413
1,15,0.083322683863958,-2.85685688418135,-0.541397297756754,-8.69547742123418,0.260254442870757,0.0140354882659759,-0.0348257375659839,0.0427452599888127,0.900738518731135,0.413562989064292
1,16,-0.169171677395913,-2.22723757805948,-0.601011954863656,-10.5325146603831,-0.486262708571569,-0.238458872993896,0.594793568555885,-0.0168693971180892,-0.936298720417742,-0.332954162378034
1,17,-0.0662321119833727,-3.024325728203,-0.57648304170942,-8.14896848646015,-0.230974736783137,-0.135519307581355,-0.202294581587634,0.0076595160361469,1.44724745350516,-0.0776661905896016
1,18,0.081923809820481,-2.81654130974897,-0.660601890660311,-6.83177654615106,-0.396350010831385,0.0126366142224989,0.00548983686640181,-0.076459332914744,2.76443939381426,-0.24304146463785
1,19,0.118422428436498,-2.56642921187826,-0.51918435070183,-8.68741491826129,-0.346205131878726,0.0491352328385155,0.255601934737111,0.0649582070437367,0.908801021704022,-0.192896585685191
1,20,0.101851890437659,-2.1603370444474,-0.592406640459098,-10.2890380367789,-0.228772916199646,0.0325646948396772,0.661694102167972,-0.00826408271353107,-0.692822096813558,-0.0754643700061104
1,21,0.255919987677131,-3.11581814166489,-0.588736876970393,-8.36928621062022,-0.446271991913756,0.186632792079149,-0.293786995049522,-0.00459431922482623,1.2269297293451,-0.292963445720221
1,22,-0.172275549513038,-2.64178999433631,-0.529532801806623,-6.05641645595172,0.05258920405672,-0.24156274511102,0.180241152279055,0.0546097559389437,3.53979948401359,0.205897750250255
1,23,-0.0593932340385873,-2.07178337708473,-0.572897972667735,-8.18903409905219,-0.331934216574627,-0.128680429636569,0.750247769530643,0.0112445850778322,1.40718184091312,-0.178625670381091
1,24,-0.0783721600514659,-2.08407699313499,-0.492275256752296,-8.86522515879279,-0.088554678134827,-0.147659355649448,0.737954153480378,0.091867300993271,0.730990781172524,0.0647538680587083
1,25,-0.0972620884995919,-2.24768235307488,-0.567661357162712,-9.72271342224086,-0.379132474747114,-0.166549284097574,0.574348793540485,0.0164812005828547,-0.126497482275544,-0.225823928553579
1,26,0.0492425521824968,-3.68929074189631,-0.579357549139484,-9.26172231968165,-0.24349359147021,-0.0200446434154854,-0.867259595280944,0.00478500860608322,0.334493620283663,-0.0901850452766749
1,27,-0.0484262166975186,-2.22655962498793,-0.635835793742959,-11.0004627306579,-0.311178496819997,-0.117713412295501,0.595471521627436,-0.0516932359973918,-1.4042467906926,-0.157869950626462
1,28,-0.157647942171367,-3.18680158387392,-0.655985676688576,-10.3218241158815,-0.193256774146101,-0.226935137769349,-0.364770437258552,-0.0718431189430091,-0.725608175916193,-0.0399482279525653
1,29,0.169793859978109,-2.2898092809748,-0.644147731324144,-9.13537347599484,0.11234609668043,0.100506664380127,0.532221865640568,-0.0600051735785767,0.460842463970474,0.265654642873965
1,30,0.141133246626698,-2.94971211861342,-0.513795966067963,-9.66412379582678,-0.0399072794792074,0.0718460510287154,-0.127680971998053,0.0703465916776036,-0.0679078558614599,0.113401266714328
1,31,0.251816093107617,-3.23813004702736,-0.578967125824341,-8.4230737241382,-0.449191341675549,0.182528897509635,-0.416098900411991,0.00517543192122583,1.17314221582711,-0.295882795482014
1,32,0.106446191964359,-3.3998879581725,-0.652499956587102,-11.1115490325992,-0.271327159555523,0.0371589963663766,-0.577856811557127,-0.0683573988415347,-1.51533309263387,-0.118018613361988
1,33,0.0763509616259725,-2.15836794718615,-0.544100625914568,-9.31689035099325,-0.105413008333982,0.00706376602799039,0.663663199429213,0.0400419318309988,0.279325588972069,0.0478955378595532
1,34,-0.0467304945775034,-2.34501832222081,-0.550404982179705,-9.92901759141457,-0.0977223103744662,-0.116017690175485,0.477012824394554,0.0337375755658619,-0.332801651449252,0.055586235819069
1,35,0.222413919064529,-2.2466529432541,-0.478817724818795,-10.0262233439019,-0.0643308637653661,0.153126723466547,0.575378203361272,0.105324832926772,-0.430007403936544,0.0889776824281691
1,36,0.0935653821513967,-2.49307309330085,-0.560737511307948,-11.0140761847432,-0.157105062979164,0.0242781865534145,0.328958053314516,0.0234050464376185,-1.41786024477786,-0.00379651678562867
1,37,0.100068787151244,-1.9583249059832,-0.563957274787549,-9.66293320764578,-0.192387652270824,0.0307815915532616,0.86370624063217,0.0201852829580185,-0.0667172676804615,-0.0390791060772884
