rep,id,phiS,deltaS,phiL,deltaL,deltaA,GROUP
3,95,1.13283106543249,0.0787018541527774,0.614124681690627,1.51144520143527e-6,0.743690097721261,0
1,96,1.1140979284091,0.188042937658965,0.558475105028752,1.79978895886215e-5,0.993918017462513,0
2,96,0.929887772871654,0.148844403390827,0.512406179154585,2.87707487446344e-5,0.996595416299492,0
3,96,1.14801177831582,0.105734847592124,0.58895181774122,0.00081510939420326,1.19765163522574,0
1,97,0.827670030228771,0.119457640683836,0.562114053893712,0.00017075643830849,1.1742358565886,0
2,97,0.988869685121607,0.169900644637347,0.513382917365585,0.000219669699750302,1.06707173770621,0
3,97,0.979078620308623,0.198928138343325,0.536933651210995,2.20404401451442e-5,1.09417849958637,0
1,98,0.881962223585217,0.118384137688946,0.541375191979248,0.000158154831855106,1.30108104149227,0
2,98,1.04586402694937,0.20427714332438,0.585924481012289,0.00113754536815124,1.25530222157672,0
3,98,0.763060749729153,0.144464594335999,0.509804793955738,0.000104315529374881,1.1616616992735,0
1,99,1.2275675692895,0.0891410406172834,0.522179155148265,4.96247292874381e-6,0.761355726492759,0
2,99,1.16959594819151,0.099840617517945,0.530386548333506,0.000279656255870299,0.672915329104908,0
3,99,1.1333616232595,0.0693203250748693,0.550724482018012,5.43822333423009e-7,0.800960472633294,0
1,100,1.10284009390763,0.192950741771726,0.605443856695794,0.00119385725653033,0.733634495360103,0
2,100,0.979608864148738,0.149217394102673,0.599385529375181,1.83750607518326e-6,0.823988986588462,0
3,100,0.827319188264599,0.0703622559763259,0.552156698544719,0.000233434467021785,0.877396891359846,0
1,101,1.02793055629051,0.0843696267347033,0.243595155738713,0.000761304466417806,0.929961621335344,1
2,101,1.49588644870916,0.0920162536313855,0.252372701990933,1.00920860403795e-5,1.09589857020044,1
3,101,1.01404223565234,0.0843776075388167,0.261193518400407,0.000271157547383063,0.966133440544221,1
1,102,0.99158546700001,0.0420502287328094,0.279617700651661,3.50295101830651e-5,0.985767521576021,1
2,102,0.874949002394937,0.0405552213649992,0.237240506383864,2.13721627877183e-5,0.845218064550368,1
3,102,0.995019452241733,0.0438197281236774,0.26438786849875,2.45012856399287e-5,0.961196737595967,1
1,103,1.02344248199992,0.0580730785361772,0.265271061761814,3.02136431383222e-6,0.778970970017606,1
2,103,1.13078897474494,0.057132967253427,0.262369512626715,8.23447136596533e-5,0.774964113301239,1
3,103,0.997858741065874,0.046655191276564,0.273351005054455,0.000193039955381659,0.821705469653905,1
1,104,1.09798777289814,0.0572045334297062,0.241967578649594,7.45308710306966e-5,0.917957632746095,1
2,104,1.29703138483884,0.0617902463671074,0.301538595106525,0.000432243590094317,1.06307957874506,1
3,104,0.905195176038747,0.0472668770015037,0.230651752638017,0.000249997668688949,0.924263901708539,1
1,105,0.98115726909128,0.0315173314452338,0.27284524596815,0.000106367126547548,0.882163448971552,1
2,105,1.11228752955254,0.037607977905328,0.235351309489657,1.44313659718364e-5,0.853431709974458,1
3,105,1.14620611415909,0.031708469313482,0.230189890487286,2.82174560617219e-5,0.870859260527611,1
1,106,1.09689640125088,0.0534163640008164,0.238884314218728,0.000176298816150076,0.970760205141998,1
2,106,1.11334190302397,0.0684590601431589,0.244650375174161,4.20185538021305e-5,0.86585338759093,1
3,106,1.0995848889455,0.0736517043155843,0.254191731304089,2.44399378985634e-5,0.843315387775088,1
1,107,1.16083274134948,0.0343030953276269,0.260001260789603,0.000263688596659577,0.986431493696811,1
2,107,0.872180096977014,0.0327549026051002,0.291712176744392,4.38515493522785e-5,0.857038536348465,1
3,107,1.03949079455502,0.0371879106250935,0.258920802836639,0.000440427089132441,0.859844021091106,1
1,108,0.869737721113092,0.0810516325616194,0.253534296678337,2.39008825813897e-5,1.0219202753714,1
2,108,0.815385266550557,0.0725574873364529,0.22401187939022,0.000191942492231643,0.946991788867918,1
3,108,0.848643120749324,0.0620572921090433,0.228910048674565,0.000153415114914292,1.05887397497416,1
1,109,1.43355385415034,0.075869988090731,0.235203260302218,5.86047828749213e-5,0.531054893468295,1
2,109,1.5472932243905,0.0739577670557143,0.265174670064419,1.65689080496395e-5,0.592683645113439,1
3,109,1.11272095633503,0.0783700610648453,0.230981490051082,6.44099042983259e-6,0.476202343640184,1
1,110,1.19768075743453,0.06337319377034,0.222317176257387,0.000164290318134578,0.901809884688507,1
2,110,1.14309861814201,0.0829645756659359,0.259941694141269,5.15205845499748e-6,0.803583549142642,1
3,110,0.894778009490582,0.0722019687382353,0.252083404134838,1.90178205877592e-5,0.800130127275711,1
1,111,1.09717676819794,0.0960637417932483,0.24418552924185,5.625319644026e-6,0.714455216643242,1
2,111,1.14380670654059,0.0946985196382383,0.229408019252006,0.000103066710633327,0.671659607821009,1
3,111,1.10378083926076,0.104933260573791,0.244957841617139,3.77113110083596e-5,0.708530716381287,1
1,112,0.996838148171386,0.0333404424790153,0.242950279470337,4.71358398481546e-6,0.926409849096666,1
2,112,0.88046875253513,0.032067380029211,0.23218621705479,1.87296036980625e-5,0.858037798126267,1
3,112,0.950433272564756,0.0379494650173542,0.290677089141295,0.000109003973157672,0.893178751102136,1
1,113,1.28337394478357,0.0555693028666094,0.231126447439026,6.31593935668827e-5,0.730745498703877,1
2,113,1.11613530792831,0.0642656876902429,0.238817436293958,9.06979293301787e-5,0.675438833471579,1
3,113,1.20286936166369,0.0637871446997219,0.256294186664459,0.000160287215790004,0.696120540868192,1
1,114,0.846664112548107,0.0425674879797939,0.242583683931863,6.55131119867492e-5,0.94538654241344,1
2,114,0.959469716629305,0.049665862942106,0.260157155100426,7.77180867580099e-5,0.972202209827439,1
3,114,1.00735016520637,0.0535285742038379,0.270391123307746,5.05809541608208e-5,0.901349327771161,1
1,115,1.27724828154792,0.0189834097605294,0.262247387349244,3.24229123832904e-5,0.859006016597468,1
2,115,1.14789881965087,0.0229522952769714,0.239500411864167,0.00150949880599492,0.713749781730335,1
3,115,1.32192093016057,0.0204257591126911,0.243585439770155,9.78700592512224e-6,0.827130096430836,1
1,116,1.41158805295018,0.0751558714706423,0.246682856138948,1.07803563136084e-5,0.636816126336315,1
2,116,1.28803252580793,0.0590576745425225,0.26913427705817,1.08528253007694e-5,0.730531410172328,1
3,116,1.18774197426447,0.0669976891191058,0.263005306060819,0.000334850418541685,0.657896061563552,1
1,117,1.03374363777326,0.0874717940822795,0.232951491125672,6.69664382322892e-6,0.893920153149105,1
2,117,0.986336648915198,0.0761130771681241,0.254560748365454,1.6379880843006e-5,0.972875185809934,1
3,117,0.978213676151145,0.0909975487273461,0.253054589146694,0.000533431693396124,0.894444411559579,1
1,118,0.944626376983978,0.0822320001253954,0.258091008890388,6.49212679697496e-6,0.966949770396239,1
2,118,0.913050149989752,0.0509080363083515,0.243072367326931,0.000217060542345248,1.18145035680946,1
3,118,1.08225071258862,0.0729404337155073,0.269968191572987,4.17084392836808e-6,1.0892173529916,1
1,119,1.32068256446887,0.0835301419053774,0.255724322026775,0.000228530984320526,1.47120898528603,1
2,119,0.829120536568331,0.115859847828043,0.247340770107025,0.000182770483653893,1.05065109481354,1
3,119,0.80940674899794,0.128729638743939,0.243273383638169,2.60251661767216e-6,0.961610291029706,1
1,120,0.973330828377115,0.0308062717042881,0.234435447576993,0.00074974835533983,0.856743035624996,1
2,120,1.03994835737621,0.0301868128300907,0.260493652497917,1.30428314242248e-5,0.976245611964988,1
3,120,1.15545928612123,0.0271451367515223,0.217395858783856,0.000104059665763153,1.05006690851414,1
1,121,0.927074850698723,0.0360017557610816,0.24373387502772,0.000113905988310175,0.785040681185213,1
2,121,1.08123176803619,0.0393903758952565,0.288673371312535,5.35742515837339e-6,0.871180951607992,1
3,121,1.45549524416624,0.0400899276365946,0.233939785102774,0.000182247741744472,0.951189447994973,1
1,122,0.955991479995985,0.0337289777898671,0.272255047855792,0.00200454145991686,1.01223071833664,1
2,122,0.90497826154309,0.0267721407902579,0.25443630971713,1.85718220992331e-5,1.00384330511301,1
3,122,0.970221270021654,0.0320179811581849,0.25182479109758,2.72523275736788e-5,0.972594681233529,1
1,123,1.16892916287571,0.109245309676152,0.263655604340697,3.37620704090482e-5,1.24772778140146,1
2,123,1.13594178580038,0.138355663077211,0.262367139374452,2.56203582350723e-5,1.08741861261198,1
3,123,0.835943851685585,0.104211090742514,0.228792596312769,3.54048199824708e-5,0.990197695894358,1
1,124,1.28863322680086,0.0685707880056048,0.224863924730676,0.00293962273249515,0.565564043162275,1
2,124,1.55668984180762,0.0849669738320489,0.294176428140884,4.84462985993326e-5,0.639688243286813,1
3,124,1.12582546265917,0.0858658735887737,0.239820264749569,0.00013701616154472,0.504674051010558,1
1,125,0.920565146154602,0.031662175008162,0.224949797373648,6.85697129261337e-5,0.627857092410827,1
2,125,1.3005803926821,0.0355971079965845,0.236836464428221,2.72945552017877e-5,0.756076604131388,1
3,125,1.02134400347998,0.0328224860158511,0.256738184517745,0.000198067864581772,0.691669681522492,1
1,126,1.08072484370042,0.0589012917976712,0.253951002951991,5.05043927080885e-5,0.654759067918638,1
2,126,1.24013673642905,0.051572702809094,0.214863365261687,4.33507038087363e-5,0.735794135986098,1
3,126,1.06708571586133,0.055627533024763,0.235527887876003,2.89576459461757e-5,0.661410847158752,1
1,127,0.899698988402127,0.0853843085798727,0.257730052663657,2.94788894548988e-5,0.730577381671606,1
2,127,1.15517065652964,0.0694528773220281,0.239121187145492,0.000177724749704836,0.83275949406523,1
3,127,1.00696570833562,0.0908898885521455,0.247184133364712,3.28424335574706e-6,0.711880462419124,1
1,128,1.10500220686739,0.0471920139588511,0.247527857569107,0.000148297573749277,1.04301633179275,1
2,128,0.86865221962104,0.0438477895526558,0.235742971625693,4.97596708046364e-5,0.947845337752136,1
3,128,1.08941137211876,0.0410084151955315,0.245327795343477,0.000534548017842116,1.09227551931634,1
1,129,1.05890705906301,0.0536073317136895,0.285734314848331,3.42414273582983e-5,0.578667852567909,1
2,129,1.46293383294192,0.0412137189272113,0.246265589668232,0.000533760503548818,0.754941185699317,1
3,129,1.09182697658908,0.0448966056602373,0.251042332748037,0.000207376839676771,0.619870723099199,1
1,130,1.04283326647588,0.0375182260302102,0.254959131815822,3.77678502252648e-5,1.03227852472885,1
2,130,0.92046971717271,0.0336790683028282,0.229064487933356,7.74615834947401e-5,0.961112967655626,1
3,130,1.08340675248428,0.0409331990998369,0.231461368259189,0.000349479839688146,0.97944620804364,1
1,131,1.03162102111157,0.110865503259977,0.254061327660393,3.83822222508078e-5,0.9437700883919,1
2,131,0.931618748324528,0.103437319271231,0.280041380255721,0.00500597526965799,0.984753996982135,1
3,131,1.35488616929068,0.083568751365119,0.272339907754031,2.72781857945373e-5,1.25472777541324,1
1,132,1.00626106380796,0.0529659279200545,0.255060291596318,5.31715847902249e-5,0.892858203991034,1
2,132,0.977553171755866,0.0571665827529645,0.247588268888201,0.000112331090004212,0.846140104049823,1
3,132,1.13135361669952,0.0553801461149128,0.252349561388629,5.65150065093915e-5,0.922100353728671,1
1,133,0.979858985440172,0.0805544529575592,0.232851944620467,6.60192717635724e-5,1.13126849603507,1
2,133,0.78192066881918,0.0678604361182195,0.235485622081172,0.00174464153677933,1.08272544207133,1
3,133,0.96276153078043,0.080096092391073,0.229477803422888,0.000231125093604679,1.13357525620926,1
1,134,1.15113949801486,0.072531253114022,0.26825249764684,5.1094467811542e-5,1.0389895782249,1
2,134,1.21917291376543,0.0640925452081779,0.262605300432494,7.3251503658865e-5,1.1752017079894,1
3,134,0.823665281801321,0.071850718141791,0.237140624389681,7.97705830650886e-5,0.897552406469698,1
1,135,1.23382633812295,0.0291091327641942,0.286115374873556,1.44508545477702e-5,0.926332707618833,1
2,135,1.27758820644985,0.0270619100259021,0.217988860171132,4.64992250897422e-5,0.898591842840134,1
3,135,0.969835855369274,0.033797364840242,0.259124029601239,3.38479034763511e-5,0.734123419821066,1
1,136,1.17009199184635,0.106703471026903,0.259843423473998,7.15325475071874e-5,0.916777822126383,1
2,136,1.03824095651814,0.0744710982302519,0.234196473908824,9.10893790591805e-6,0.977070823556187,1
3,136,1.20234321246421,0.088773095387481,0.279681919741923,3.31747783222521e-5,1.11447182463871,1
1,137,1.01824804792883,0.0460344585350932,0.253493094090287,5.72269968925563e-5,0.846807556498205,1
2,137,0.925480687271479,0.061013713946924,0.250675947231652,2.58849616273655e-5,0.691033916694984,1
3,137,0.99738497631982,0.0540417151642286,0.264198737795438,0.000159035832203744,0.797943853951479,1
1,138,1.92630407403144,0.0768108898438272,0.272425047642661,0.000498365204577836,0.950614689241694,1
2,138,1.49914894787311,0.098613713373521,0.239904711568491,9.8479990948111e-5,0.689581144978749,1
3,138,1.55733367952546,0.0833059807284501,0.250411469772423,9.2860219928271e-5,0.728881380950331,1
1,139,1.14600238252018,0.0952785972071803,0.238687937036933,3.15206398825363e-5,0.90918137024895,1
2,139,1.23502322275315,0.088548625698817,0.254553098189756,0.000317667912320453,1.05231034949016,1
3,139,1.30129018270182,0.102850632310285,0.252765994211714,1.47892418392865e-5,1.00889978739875,1
1,140,0.995854727772633,0.0470241245917108,0.265541478369869,0.000350944014730062,0.981838355609059,1
2,140,0.776851091467482,0.0391054715035153,0.241752857180809,0.000191998257833615,0.854686216336054,1
3,140,0.88781266753741,0.049637539383156,0.267089982857759,1.11643447762895e-5,0.931858562689587,1
1,141,1.14425892262108,0.0842457693787235,0.253595416001676,6.75038197434848e-7,0.930043679906947,1
2,141,1.15282922158945,0.0849806482912283,0.235582592130826,0.000118044389239528,0.941356249778639,1
3,141,1.16762346725847,0.0858925134804394,0.259950407794574,0.000452063333285669,1.01541579148235,1
1,142,0.9719587456591,0.0344556055715522,0.246099165100406,8.37510457324641e-6,0.774366632734348,1
2,142,0.976823441557724,0.0328338918816408,0.257803744730098,0.0002629803007253,0.810972212617261,1
3,142,1.11113234193464,0.0280809753936447,0.248378270792787,0.000597503100286725,0.880438046618659,1
1,143,1.04917915496915,0.0225240435746959,0.229562507036166,0.000353940407969078,0.740860570849836,1
2,143,1.02087517569821,0.0220528117531534,0.241891616604788,5.6780015305428e-5,0.740106650570325,1
3,143,1.17758860926176,0.0228968827105722,0.215432752296388,6.30883585782793e-5,0.795431483280566,1
1,144,1.10877540885616,0.0854243584098445,0.270920557141798,2.04085039339653e-5,0.876109351701092,1
2,144,1.10473875734001,0.0861591672225454,0.262109240789892,9.21605237586921e-5,0.81202206160771,1
3,144,0.986739640376721,0.0689755378637161,0.236033290355262,1.04149479196722e-5,0.81513120843368,1
1,145,1.04729221114747,0.0228598538211125,0.261636448640796,0.000151389926816867,0.972688256178289,1
2,145,0.798840368616571,0.0270090190548463,0.289575803895789,0.000138883542618755,0.786395456896687,1
3,145,0.798071285232594,0.0205022083394091,0.254501659886633,2.96160195248057e-5,0.835824857165108,1
1,146,1.14656247787799,0.0781386306761831,0.262663206605726,1.18124249765512e-5,1.11150908437389,1
2,146,1.03043775211717,0.0742006474124041,0.23713491916399,5.853093834431e-6,1.0125484731701,1
3,146,1.17981295795707,0.0847288058527315,0.239469468549511,0.000225406385300936,1.05003422775914,1
1,147,0.952003342709161,0.0471578154388952,0.269283607578939,3.4323560360857e-5,1.33432795834572,1
2,147,0.88455822083126,0.0549626641496725,0.275702883786559,0.000662401377057986,1.08233090351942,1
3,147,1.04793188618367,0.052388223341858,0.241930731045009,4.11378087562255e-5,1.18466949350828,1
1,148,1.37583035897077,0.0984699919401543,0.235371666372018,4.59798390730014e-5,1.01326248581884,1
2,148,1.10343184170409,0.0983862728480529,0.240832851833609,0.000452624629888433,0.928624328017841,1
3,148,1.16253947285459,0.105463653493817,0.246213952949717,0.000203194235770559,0.949675441907704,1
1,149,1.11997263593333,0.0320821704850497,0.251837954557335,0.000243567349743093,0.769728462450048,1
2,149,1.29623734184505,0.0350563451598404,0.280687106440251,2.70370704271837e-5,0.868241722228456,1
3,149,0.932689373614355,0.0332640025289013,0.233457402734217,4.12325801151128e-6,0.653611012753546,1
1,150,1.0981025528149,0.0352052519700019,0.25643595993237,0.000126647559612303,0.751422745142923,1
2,150,0.902000188987684,0.0388604568147422,0.228033550719503,2.17318980350594e-5,0.657520770168243,1
3,150,0.902888543772027,0.0401224243750011,0.257611881016024,0.000106715820068078,0.641671077263719,1
1,151,1.29671178437307,0.0435528486167892,0.233202296713109,9.72370688366554e-6,0.693770151216725,1
2,151,1.27891504159944,0.0538714126662162,0.25528797061422,2.09747954541918e-5,0.58957168529701,1
3,151,1.19976295061706,0.0515648773449978,0.256132572777807,0.000123923913427354,0.610086545130767,1
1,152,0.95662714241926,0.0417218372783162,0.246428137628969,0.00117313820970171,0.954744473378003,1
2,152,0.814806693657904,0.0453641048654043,0.258923967724253,1.60517482955156e-5,0.854530020370663,1
3,152,1.00592857221762,0.0517461157488045,0.261948344087189,2.82091720999723e-5,0.893485051785279,1
1,153,1.02467228153538,0.0715330847301018,0.237657281375589,0.000494275806142943,0.520210063097129,1
2,153,1.29047245742532,0.0650358800366906,0.27163765796165,0.000808173964422289,0.687457444026868,1
3,153,1.20991600572964,0.0602506014727964,0.23538988162103,0.000102310678578616,0.611135186136281,1
1,154,1.353279843187,0.0396621576876893,0.273575003913621,8.0089143489395e-6,1.06368359098677,1
2,154,1.00601584325688,0.0405354250568544,0.229398648164707,0.00029171581025185,0.816588550274559,1
3,154,1.0639299981619,0.0414322759534316,0.232027189511522,8.23533901267109e-5,0.854090320922126,1
1,155,1.0401142027187,0.0356379048369774,0.261459509953741,1.03210196302151e-5,0.851936470691063,1
2,155,1.19490340079605,0.0383996370705631,0.283224357473377,0.00115473456034294,0.957163521617187,1
3,155,1.01696650021259,0.0285404644772946,0.247897167462002,1.34201813414826e-5,0.921048805153518,1
1,156,0.939434118316284,0.0447851817583639,0.264616593002491,8.3119066482857e-5,0.758360337217492,1
2,156,0.902141756415162,0.0314893091387867,0.246395223152034,0.000200888358746024,0.800305065816648,1
3,156,1.0368315359532,0.0306374928569502,0.212504814894869,9.90274542387802e-5,0.824674298289669,1
1,157,1.08590886554689,0.0556438727543687,0.229111556374742,0.000211575702863148,0.538495462810957,1
2,157,0.986927232842795,0.0468391063267306,0.260366648718687,1.05349627780914e-5,0.570177907670588,1
3,157,1.29299464077904,0.0441175443652821,0.218144814671096,5.20873353478593e-5,0.636312055896005,1
1,158,0.928433833247484,0.0538773350844002,0.262309542422035,0.000160980736421133,0.710910379929803,1
2,158,1.29004325227793,0.046823999971726,0.251117324655788,0.000103066648007227,0.907599307365177,1
3,158,1.26783668073301,0.0483908572383152,0.250079333620571,3.24592578331663e-5,0.860478284103432,1
1,159,0.983427617145936,0.0363719182467827,0.253664003561568,4.21562322367099e-6,0.878161751326768,1
2,159,1.03861332129035,0.0295600463140113,0.229885161616807,4.26005008567665e-5,0.942807775566075,1
3,159,1.21397841899972,0.0332868111052723,0.269365195834001,0.00198701919058607,1.02360412539449,1
1,160,1.16868840894148,0.0636133657558587,0.231777972282568,0.000831153237496147,0.80108784791585,1
2,160,1.21393269994389,0.075357736837765,0.235463633243661,4.01346516654957e-6,0.731157250057869,1
3,160,1.30602625393805,0.0823017284614506,0.245993764788645,2.65219585870539e-5,0.720802858299548,1
1,161,0.961879012605193,0.0400457395739279,0.251868366091303,9.63467475051533e-5,0.790855834735419,1
2,161,0.958877328329021,0.0317364613255056,0.238702350320841,3.14842948043293e-5,0.806831690878102,1
3,161,1.15330787946859,0.0373410802581313,0.246278782450259,2.05701124565878e-5,0.893619268843806,1
1,162,1.2390923197659,0.0178373724489432,0.247914864541612,3.63219247858642e-5,0.699147524158404,1
2,162,1.0964711983498,0.0166844235431033,0.240060819726605,4.66375027480307e-5,0.621786894818791,1
3,162,1.39904035132027,0.0167617551166837,0.223110091755835,3.08753775743608e-5,0.753033249661441,1
1,163,0.962064412694187,0.0351532870943576,0.229828722006878,7.92079492714199e-5,0.663538380611009,1
2,163,0.970285493714658,0.0424214854737136,0.267352126576789,2.87344114271018e-5,0.621954217202504,1
3,163,1.2380037282875,0.0438375605504366,0.261359148121273,1.80135493282551e-5,0.714933714804828,1
1,164,1.05398477120925,0.085946288304346,0.248693953814616,0.00213578959346461,1.28130511544575,1
2,164,1.40106828743672,0.0829877652984634,0.251182635885325,0.000351750333681913,1.53377468763134,1
3,164,1.123459797404,0.0928809694128818,0.214131075977414,9.7675030226987e-6,1.14716151585107,1
1,165,1.14273987920059,0.0306798037570988,0.251866725542562,2.43966795109333e-6,0.924051755717379,1
2,165,0.977060416332881,0.0248464261178885,0.246557824921783,2.79217213531484e-5,0.895367809613074,1
3,165,1.12348856680453,0.0237826133099144,0.251051175265685,0.000170092966043641,0.992780680930245,1
1,166,1.00090920907168,0.0614125916259993,0.293950544986944,7.73449903620526e-5,1.17684254012379,1
2,166,0.906748067988447,0.0562602486892882,0.238848520143113,0.000120854366193288,1.13692016998918,1
3,166,0.856721258604402,0.0631886950702737,0.284027021291272,1.85493443312175e-5,1.08232880596034,1
1,167,0.966544977869706,0.0486722378546659,0.24225884136714,0.000239945262515078,1.3317878422307,1
2,167,0.870015511038606,0.0530104568687882,0.267159522218707,0.000115961713059251,1.27074055244775,1
3,167,0.937153003875866,0.0610712983909418,0.253500893678248,3.95047996212187e-5,1.24392469634865,1
1,168,1.13687385100788,0.0495684802188028,0.255368637990559,1.26509346361579e-5,0.749678940775308,1
2,168,1.09493372383604,0.0490270777825826,0.262187576116286,9.69877185877722e-5,0.721611045806174,1
3,168,1.28416923812935,0.0554320862571311,0.285329406188287,0.000132705021076774,0.744870632515897,1
1,169,1.1907738318495,0.0312779134646622,0.23703789883559,2.2529224330617e-5,0.955377079862899,1
2,169,0.880736800346665,0.0290276254605978,0.258987719969415,6.2554165438928e-6,0.787156359244017,1
3,169,1.44264868913816,0.0389408902759864,0.232142114625866,3.03946048770667e-5,0.975801219110258,1
1,170,1.17831044584049,0.0740509843346015,0.239220062182992,0.000102400308753001,1.12381123750289,1
2,170,1.08505545401036,0.0685379096131227,0.240170164768157,7.76871585694174e-5,1.19489633847797,1
3,170,0.9588650437905,0.068495268121316,0.232172524725178,9.25519947775168e-5,1.05679012161249,1
1,171,1.08910323370478,0.0645023099785257,0.273885793909617,6.11792873479531e-6,0.932891579695504,1
2,171,0.958727294657102,0.0630107777207818,0.25459556020488,6.15037989237623e-6,0.820152613362324,1
3,171,1.17356686831202,0.0576637446234885,0.250995768151887,3.01052292948318e-5,0.98716106341682,1
1,172,0.994996017955038,0.0781716544702627,0.269500336120428,0.000329916261371279,0.961430922691683,1
2,172,1.01444469561768,0.0660205564855547,0.248742114116027,8.35412749958067e-6,1.05019343634435,1
3,172,0.971216273136121,0.0771840260948769,0.242640164940919,0.00141927207841495,0.914197293518288,1
1,173,0.803226916253304,0.101182697441577,0.251102998967559,5.05844091823511e-5,1.01603095537749,1
2,173,0.895043846760495,0.0838724895651238,0.24940000857516,0.00173732680130915,1.0812710324496,1
3,173,1.00913151692577,0.090060160421731,0.230829283362221,5.6007874734972e-5,1.09652593098687,1
1,174,1.08046853259593,0.052030077535282,0.245210834949152,9.61679902343704e-5,0.982339433069508,1
2,174,1.08495167983368,0.0483525355665265,0.253865374128633,3.04098990244471e-5,1.0802192759395,1
3,174,1.23951715894189,0.043024231657715,0.257631115724933,5.62212131628094e-5,1.14762272464246,1
1,175,1.04364251206087,0.113372346195005,0.237323480976416,0.00061786450843113,0.810012191153567,1
2,175,1.38602872790475,0.0951731876066516,0.254695361220491,0.00166287778278945,0.983092173130645,1
3,175,1.37541959228957,0.0921591060604615,0.24038540618037,6.57324395689866e-5,1.00392645682629,1
1,176,1.12198571704431,0.0952791689988428,0.248356516573031,3.25603569863741e-6,0.831073037033478,1
2,176,0.966961666745133,0.100479293544007,0.258102173548113,0.000245707639518844,0.822750492374312,1
3,176,1.11744033453803,0.100126624713335,0.240168204092251,0.000221740958946228,0.837086054153555,1
1,177,1.06031950314387,0.0551385598085411,0.235227566377887,5.82743451196541e-5,0.672644100494589,1
2,177,1.07128313271185,0.0461117269892558,0.232965100445228,4.26375736820185e-5,0.750892189852635,1
3,177,1.05543206394708,0.0524420766141561,0.24629485957239,2.10163740439641e-5,0.710651358606359,1
1,178,1.05494137113324,0.044201674705025,0.233319386956001,0.000354054717620482,0.962919295090511,1
2,178,1.05114951345673,0.0559027685892637,0.259051747159624,0.000303542017543142,0.889851653027452,1
3,178,1.1060157937667,0.0605061385978928,0.240841696482996,0.000456906995594164,0.820206883676699,1
1,179,1.17398231410227,0.0581917574527254,0.265507279241399,2.1346798187169e-5,0.856316836590637,1
2,179,1.54065782324843,0.0694262300014535,0.251976832412741,0.000128578670230087,0.879156205876199,1
3,179,1.06576178886411,0.0763290772987752,0.26195945423838,0.000609547000696746,0.716087257219837,1
1,180,1.07054062693964,0.0487395762038718,0.254479398562249,0.000151536150413565,0.741646341588278,1
2,180,1.14089434934871,0.0390957184730086,0.244321737707798,0.000293556629814247,0.837896509693151,1
3,180,0.887778050298395,0.0476653294565904,0.231331658443972,0.000383699209593936,0.690629050306009,1
1,181,1.05667441502253,0.0400517293049796,0.268212040228315,0.000322932518242352,0.806472989464895,1
2,181,1.00037985467998,0.0327688880963075,0.271045138988905,4.54301366352023e-6,0.810699432919958,1
3,181,0.927175091175599,0.0349869437047881,0.249146602496855,0.0033237828839985,0.72415944466269,1
1,182,0.959326716762789,0.0480103567189215,0.242017982816646,0.000112084612258582,0.857657571646719,1
2,182,0.878314250512745,0.0514811725272083,0.251007582856174,3.10001330450905e-5,0.76930293623781,1
3,182,0.913224503701435,0.0466100866259612,0.242185585144235,1.33330996144127e-5,0.795665325720531,1
1,183,0.902221625653648,0.0491310105363053,0.244210983886358,1.48560166238259e-5,0.775481957150115,1
2,183,0.84004071811786,0.045921335303667,0.276224374363733,5.39985441520065e-5,0.814326272877819,1
3,183,1.31498746163777,0.0422913704451643,0.240403519736675,0.000133277864912903,0.966929718049364,1
1,184,1.41329325930375,0.0596217581358735,0.255914257794368,0.000158500607518662,0.725723028366456,1
2,184,1.04193013396638,0.0485213650764181,0.226000757007083,0.000762572612226705,0.604891576617934,1
3,184,1.23087141138171,0.0645384720090271,0.241849840164655,0.000141376690352439,0.607035416911692,1
1,185,0.82679607707229,0.040523385531116,0.208718143001562,1.5228255873763e-5,0.886726712929945,1
2,185,1.22636272352493,0.0345746506989224,0.237740426785527,0.000312211789669191,1.25393760443756,1
3,185,0.832710079455243,0.0332764748069514,0.243495756247443,5.40239086206533e-5,0.998151370569453,1
1,186,0.94432750008956,0.0202782901079015,0.256644281397036,0.0020610735733977,0.786197255722238,1
2,186,1.35090736459854,0.0258409784905216,0.252993937545946,7.76439203378201e-5,0.950651889213442,1
3,186,1.12011981307076,0.0231371526653632,0.219475187582986,0.000550136778500997,0.858359551359191,1
1,187,1.09229630523925,0.129035426462609,0.25148285785541,1.8514878660262e-5,0.718097784825272,1
2,187,1.17051230529872,0.125576239008154,0.245098207589964,2.97120623674124e-5,0.752727228797477,1
3,187,1.24316049658358,0.124060250481291,0.228481385559895,7.18949882573809e-5,0.735085879834075,1
1,188,0.823274498601656,0.0672028649617367,0.247423122578995,7.76924560776631e-5,0.782669954123938,1
2,188,0.8505951803548,0.0638041461302874,0.258045186390438,0.000504454632466246,0.79822634827053,1
3,188,1.04957691040474,0.0650197688069725,0.276421031414385,0.000474025533332502,0.90595219456086,1
1,189,0.772613185340868,0.0347730141059641,0.248052237264418,2.72223430094576e-5,0.975528803111976,1
2,189,0.986330381726729,0.0443349720243016,0.237195692485989,7.7336474167548e-6,1.01344857486268,1
3,189,0.745454436671084,0.0326897733367442,0.257765003381745,5.37513880916631e-5,0.946512281231923,1
1,190,1.02367094566863,0.0644616813514165,0.243557140914442,1.74120900090594e-5,0.92862378116297,1
2,190,0.917350602650104,0.0721352196355974,0.238460420960433,0.00215144051292893,0.769183298023842,1
