rep,id,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA,GROUP
3,92,0.209028249340414,0.229688394608078,-0.0194775608632394,-0.409160287285491,0.0823313849255313,0
1,93,-0.115764153453133,0.34830080004262,-0.0230203162656583,-0.40973080770408,-0.066476757227972,0
2,93,0.251130997180371,0.160009188447246,-0.0292247990884964,-0.624442426428109,0.0853833893376506,0
3,93,-0.143230424252516,0.426936407489245,0.00627964550464602,-0.416399533075071,-0.0443277346340793,0
1,94,0.0971617985568748,0.355916305590991,-0.0331574847728527,0.826246062035111,0.293136615884434,0
2,94,0.152797411316974,0.351486829886396,0.0434297969440216,-1.71329194480678,0.399335905008398,0
3,94,0.148990902256625,0.268547446076381,0.103774873703057,1.36709230159644,0.47279912431732,0
1,95,-0.0391361082107272,0.160051673753087,0.0824283330099373,-2.27038811267492,-0.141192548989834,0
2,95,0.0301362428412298,-0.0135937870271672,0.105347192418596,-0.208210866589985,-0.0729270566508833,0
3,95,0.0554326715642595,0.279942582534811,0.0965852509384531,-3.80622833784468,-0.14282232005133,0
1,96,0.0387578490534828,1.15094619618875,0.00159732157687927,-1.32904011205312,0.147207993064625,0
2,96,-0.141978570046106,0.91717735540144,-0.0844950920466857,-0.859935415587003,0.149898153709867,0
3,96,0.0687443621037433,0.575210390112457,0.0547316555735461,2.48402771225067,0.333671214973322,0
1,97,-0.258427913839213,0.697237704900039,0.00809205093837422,0.920943585793733,0.313926147412027,0
2,97,-0.0804799159246172,1.04948969052021,-0.0825907268911198,1.17283043540462,0.218226749342335,0
3,97,-0.0904305285236421,1.20721951328778,-0.0377381889031059,-1.1264156636258,0.243312399211377,0
1,98,-0.194893249892824,0.688210608886314,-0.0295001670876693,0.84427988364202,0.416504035476606,0
2,98,-0.0244438317613656,1.23375348519692,0.0495781880430524,2.81733341611981,0.380684903791597,0
3,98,-0.339704826898745,0.887310323266745,-0.0895848257378711,0.428125624342387,0.303160025637094,0
1,99,0.135747429837928,0.404495709048985,-0.0656019831404081,-2.6173904271655,-0.119346038031809,0
2,99,0.0873711501408476,0.517850957310793,-0.0500066440486908,1.41426657337529,-0.242827222195596,0
3,99,0.0559009087440434,0.153014021951309,-0.0123780697768522,-4.82842729644066,-0.0686351344618493,0
1,100,0.0286015603718552,1.17671079998224,0.0823491152376131,2.86565011816222,-0.156435790923354,0
2,100,-0.089889100799949,0.919680131065281,0.0722922915046914,-3.61088535967739,-0.0402895687591541,0
3,100,-0.258851894812028,0.167932850324642,-0.00978084106890999,1.23360676456602,0.0225127129236117,0
1,101,-0.0417395830933544,0.34948333165381,-0.0290389099287912,2.41573874712617,0.0806965851258272,1
2,101,0.333431777804228,0.436241098984345,0.0063604116211219,-1.90754306165408,0.244883184999211,1
3,101,-0.0553426387793305,0.349577920512154,0.0407150229578435,1.38340538961607,0.118855229093189,1
1,102,-0.0777373306378111,-0.346859306418982,0.108876755970844,-0.663103763671648,0.138973814679052,1
2,102,-0.202876872898238,-0.383059596469537,-0.0554721379891986,-1.15720534706372,-0.0148520741677095,1
3,102,-0.0742801876209336,-0.305640002607618,0.0528706643517983,-1.02056902672592,0.113732376973037,1
1,103,-0.0461152684199729,-0.0240219401607524,0.0562056183426469,-3.11358612907771,-0.0964729533149254,1
2,103,0.0536284012315257,-0.040342822357999,0.0452073042470249,0.191619642995923,-0.101630009925139,1
3,103,-0.0714307503048343,-0.242939929880721,0.086210142701824,1.04360257218258,-0.0430647113640547,1
1,104,0.0241920116333134,-0.0390909813574934,-0.035742814777496,0.0919187978073968,0.0677045050741598,1
2,104,0.190790907468876,0.038021393866118,0.184351458841462,1.84969467729154,0.214478505164331,1
3,104,-0.168891890001147,-0.229914356985462,-0.0836375507710345,1.3021569745756,0.0745509059845816,1
1,105,-0.0883097127860871,-0.635186533231648,0.0843582104342301,0.447601950151008,0.0279306223435228,1
2,105,0.0371315365485099,-0.458507926144372,-0.063467227595461,-1.54989058775041,-0.00518120550160465,1
3,105,0.0671702618097039,-0.629140316394993,-0.0856419803283807,-0.879353822281183,0.0150336472278251,1
1,106,0.023197542995684,-0.107606991381514,-0.0485671656166636,0.952885756408271,0.123632748404537,1
2,106,0.0380790200198111,0.140511772086532,-0.0247164081889297,-0.481183340067993,0.00926886304739705,1
3,106,0.0256455392970641,0.213623151015258,0.0135422704815043,-1.02307602467411,-0.017105719279631,1
1,107,0.0798504324410462,-0.550488539478553,0.0361399207578283,1.35547423081348,0.139647146468323,1
2,107,-0.20604653876567,-0.59667148362346,0.151221060632856,-0.43848456679975,-0.000963848634151228,1
3,107,-0.0305562229681897,-0.469740407102561,0.0319756749488891,1.86845029524953,0.00230426918497936,1
1,108,-0.208850778367652,0.309362258260045,0.010952547060006,-1.0453792316517,0.174992026489377,1
2,108,-0.273381753342077,0.19865504407058,-0.112847475995832,1.037901189537,0.098843689681869,1
3,108,-0.233403729115934,0.042333892266813,-0.0912174335965807,0.813852798767864,0.210514601929738,1
1,109,0.290869378332255,0.243297060013794,-0.0640964816791711,-0.148478305720687,-0.479581339360007,1
2,109,0.367219901917034,0.21777008245402,0.0558421817357607,-1.41176668796915,-0.36978595824521,1
3,109,0.0375211321754222,0.275717847884191,-0.0822089817744785,-2.35661229625544,-0.588603877201996,1
1,110,0.111099788979377,0.0633168284731799,-0.120441475336345,0.882340477338237,0.0499569942034098,1
2,110,0.0644554655820236,0.332689585119533,0.0359107931274606,-2.57989828318257,-0.065365571507537,1
3,110,-0.180466821159541,0.193743181002845,0.0052134421056492,-1.27391815273842,-0.0696723592535922,1
1,111,0.023453110542378,0.479287815778859,-0.0266182573298132,-2.49201684591836,-0.182926415279113,1
2,111,0.0650747202696261,0.464974235583104,-0.089044397845889,0.416081836630779,-0.244695056578781,1
3,111,0.0294542173878218,0.567600402119864,-0.023460438730689,-0.58933454179707,-0.1912533204956,1
1,112,-0.0724540566418073,-0.578952983416073,-0.0316897482650902,-2.66884606837312,0.0768700055546437,1
2,112,-0.196588035592573,-0.617884817377471,-0.077006850010534,-1.28918926043939,0.000201419489239969,1
3,112,-0.120124517572802,-0.44946872566391,0.147666432298778,0.47208971455368,0.0403399972640334,1
1,113,0.1802053088188,-0.068093190292926,-0.0815816071680791,-0.0736330301952514,-0.160381488646698,1
2,113,0.0405849046750784,0.0773017279899036,-0.0488471642774823,0.288239908984776,-0.239084129493312,1
3,113,0.115422641702058,0.0698275439466175,0.0217793919142999,0.857672686658319,-0.20892389654742,1
1,114,-0.235738419915661,-0.33463336343404,-0.0331998202096677,-0.0370443123878943,0.0971471506621952,1
2,114,-0.110661721246592,-0.180406297594061,0.0367393316708407,0.133793389094689,0.12511708483749,1
3,114,-0.0619639112172464,-0.10550852377599,0.0753229561893347,-0.295719512545575,0.0494461608569373,1
1,115,0.175420788198619,-1.1421587051342,0.044741725346755,-0.740429272805438,0.00132919335909574,1
2,115,0.0686459622225482,-0.952306188792617,-0.0459914229038618,3.10023834015384,-0.183914277625315,1
3,115,0.209798733271653,-1.06892732645131,-0.0290787964458219,-1.93823903814808,-0.0364847388542805,1
1,116,0.275428153704153,0.233840110795425,-0.0164430310646338,-1.84156899985392,-0.29796577455848,1
2,116,0.183828684721797,-0.00720963131784848,0.0706638668405667,-1.83486917552547,-0.160674504339727,1
3,116,0.102766808372496,0.118933995669761,0.0476276476737199,1.59438930229416,-0.265399775090078,1
1,117,-0.0361003827731211,0.385592255684415,-0.0737163201397908,-2.31768813901146,0.0411697242452762,1
2,117,-0.0830447493309948,0.246495959631621,0.0149929449875805,-1.42324081414225,0.125809063481485,1
3,117,-0.0913143456370551,0.425108436725142,0.00905867339459911,2.06003640967432,0.041756023522099,1
1,118,-0.126252993535941,0.323820389868751,0.0287657109212343,-2.34870443727195,0.119699817568143,1
2,118,-0.160251666698773,-0.155703337022177,-0.0311873525023964,1.16088169361179,0.320051345866711,1
3,118,0.00975567017429902,0.203918999191691,0.0737575836326906,-2.79117622176088,0.23876795975299,1
1,119,0.208861501647708,0.339483415254832,0.0195534377219731,1.21237718191954,0.539393047936655,1
2,119,-0.256676930052576,0.666657119888475,-0.0137795375713204,0.988936560007223,0.202718608485028,1
3,119,-0.280740903900396,0.771990248992585,-0.0303607129263929,-3.26281571123967,0.114162532921043,1
1,120,-0.0963184415743687,-0.658005836353755,-0.0673662863031913,2.40044300601632,-0.00130870089680744,1
2,120,-0.0301161400466445,-0.678318964605507,0.0380319348491445,-1.651055951311,0.129267473569008,1
3,120,0.0752107196552513,-0.784526227205785,-0.142826633763354,0.425669825895265,0.202162430727197,1
1,121,-0.145008167183657,-0.502156423958777,-0.0284696054794528,0.516078826227334,-0.0887111931830905,1
2,121,0.00881372159195713,-0.412202612518686,0.140749286443769,-2.54081113923661,0.0154029740456524,1
3,121,0.306059021108804,-0.394599010737812,-0.0694828058143379,0.986072361836199,0.103266519165393,1
1,122,-0.114293473706523,-0.567366789418989,0.0821927434562191,3.38387599729044,0.165465073620819,1
2,122,-0.169131551563063,-0.798362308280035,0.0145039887202442,-1.29764912686449,0.157144484678215,1
3,122,-0.0995183156722167,-0.619426476186743,0.00418701283773999,-0.914155684989559,0.125520696559848,1
1,123,0.086800888713499,0.607871768661259,0.0500971630583697,-0.699956622869418,0.374632668471266,1
2,123,0.0581748784938813,0.844103506004299,0.0451982587486626,-0.975907338994549,0.23711518839617,1
3,123,-0.248481026806477,0.560694428356742,-0.0917306592275018,-0.65244664943093,0.14345788322666,1
1,124,0.184294946985894,0.142142480851291,-0.109051119159648,3.7667419118192,-0.416623193136779,1
2,124,0.373274474974743,0.356538505468733,0.159633123633816,-0.338838678879139,-0.293465794980663,1
3,124,0.0492293155853731,0.367062336997081,-0.0446568135348767,0.70080426835126,-0.530533955445049,1
1,125,-0.152054703836992,-0.63060138134236,-0.108669304911683,0.00855631670744755,-0.312134152071446,1
2,125,0.193523425147026,-0.513459733859608,-0.0571766799870035,-0.912607378857435,-0.126304033526304,1
3,125,-0.0481677851707969,-0.594610302594473,0.0235102689079336,1.06931510438306,-0.215338229973713,1
1,126,0.00834477199111452,-0.00986110990098397,0.01259478721006,-0.297234301181982,-0.270179400060046,1
2,126,0.145934449253276,-0.142731615184865,-0.154544243742159,-0.449971679408556,-0.153496359725524,1
3,126,-0.00435589298915656,-0.0670458553933372,-0.0627172331356923,-0.85346034017432,-0.260071532074891,1
1,127,-0.174982224530105,0.361438211262922,0.0273661702178716,-0.835620222523805,-0.160611577472748,1
2,127,0.0749608920322562,0.154924366098175,-0.0475760768301254,0.960941385487201,-0.0297018549209253,1
3,127,-0.0623456357327271,0.423924625579261,-0.0144130213309915,-3.03015832569905,-0.186536725332487,1
1,128,0.0305601365348015,-0.231499449877535,-0.0130234279271364,0.779926270588149,0.19542538056777,1
2,128,-0.210099636989875,-0.304999824108661,-0.0618044511960206,-0.312089785252371,0.0997446103256109,1
3,128,0.0163503291976189,-0.371946838051587,-0.0219513029589573,2.06212694536671,0.241571698758416,1
1,129,-0.0120498957545496,-0.104038287941162,0.130515850562173,-0.685858380728103,-0.39371807687001,1
2,129,0.311156698446572,-0.366952947767869,-0.0181359730910233,2.06065262513023,-0.127806886309923,1
3,129,0.0185652228237901,-0.28136193824376,0.00107502184085506,1.11524300172857,-0.324935787621257,1
1,130,-0.0273458919211669,-0.460897289991227,0.0165567054885787,-0.58783640041458,0.185077065142756,1
2,130,-0.152158372685288,-0.568847606592966,-0.0905429888303312,0.130487498619987,0.113645221464052,1
3,130,0.0108232813031162,-0.373782684647158,-0.0801335756059877,1.63715125871544,0.132540585317299,1
1,131,-0.0381558235882451,0.622593651922434,0.0130291259199199,-0.571700227823924,0.0954358532613663,1
2,131,-0.14011881190712,0.553241685976315,0.11039081944073,4.29909291384032,0.137945127934233,1
3,131,0.23443024730126,0.33994553034935,0.0825043875434513,-0.913207290367933,0.380227183227142,1
1,132,-0.0630456508191316,-0.116075294976739,0.0169533954073491,-0.245770484829008,0.0399810493557836,1
2,132,-0.0919897885418133,-0.0397546223081324,-0.0127793990370828,0.502156053196971,-0.0137617792699034,1
3,132,0.0541276111119664,-0.0715029762216417,0.00626871524075999,-0.184788413176381,0.0722073283684701,1
1,133,-0.089633805676995,0.303209257634611,-0.074143738656194,-0.0293479221774272,0.276648112178122,1
2,133,-0.315289185703642,0.131729053703408,-0.0628967005779224,3.24500977248627,0.232789965978799,1
3,133,-0.107236725036097,0.297502936386139,-0.0887402517251245,1.22366447670415,0.278685127729019,1
1,134,0.0714651240306894,0.198293414041461,0.0673821329229657,-0.285618388655098,0.191557227677934,1
2,134,0.128885493705729,0.0746039253921535,0.0461055866627469,0.0746041574536099,0.314748345430633,1
3,134,-0.263278238603014,0.188866475122804,-0.0558932424100103,0.159860185225301,0.0452247774788001,1
1,135,0.140832989125091,-0.714672166733054,0.131848578684535,-1.54854106693512,0.0767867328111122,1
2,135,0.175686891258863,-0.787596927270252,-0.140102598085714,-0.379858970281234,0.0463821861745328,1
3,135,-0.0999156386710145,-0.565341296223544,0.0327602664062303,-0.697417556264789,-0.155769571414005,1
1,136,0.0877951756305603,0.584329556123191,0.035532672765365,0.0508579380151402,0.0664184223539538,1
2,136,-0.0317593024195998,0.224686974531211,-0.0683861642838677,-2.01003849904313,0.130112407472483,1
3,136,0.114985134253836,0.400359491852971,0.109106397072689,-0.717504719875296,0.261689138998787,1
1,137,-0.0512036451378141,-0.256333917722999,0.0107900209760499,-0.172268857311648,-0.012973269975117,1
2,137,-0.146729210130074,0.0253745253406153,-0.000385501309819958,-0.965632450073643,-0.216257826730575,1
3,137,-0.071905644425116,-0.0959678809881214,0.0521550551814879,0.849834918603548,-0.0724084962708589,1
1,138,0.586315983837444,0.255622292576419,0.0828169623097975,1.99203853278723,0.102662083872058,1
2,138,0.335610383411409,0.505486200438327,-0.0443047500653383,0.370558771961221,-0.218362355781088,1
3,138,0.373687983557835,0.3367962116891,-0.00144111545942235,0.311800732975442,-0.162935728765198,1
1,139,0.0669925016803438,0.47108106972534,-0.0493895634521611,-0.768652052373449,0.0580978687125355,1
2,139,0.141802578153875,0.397827711683105,0.0149628920799648,1.54171191824005,0.204296626023512,1
3,139,0.194069024950526,0.547553631601338,0.00791757722022375,-1.52539460430171,0.162168963899921,1
1,140,-0.073441083283458,-0.235063373159209,0.0572244964248476,1.64133209055153,0.134979954693841,1
2,140,-0.321793788051808,-0.419461739014314,-0.0366306064314488,1.0381916802044,-0.00371232964961317,1
3,140,-0.18828171382353,-0.180976742494332,0.0630390566354478,-1.80656941993813,0.082734313609936,1
1,141,0.0654700027131186,0.348014220515548,0.0111935872598083,-4.61228061891728,0.0807848198976335,1
2,141,0.072931918143968,0.356699431041427,-0.062484997779481,0.551766115724756,0.0928749215257873,1
3,141,0.0856832629118691,0.367372538930553,0.0359443141341202,1.89452766990633,0.168606721585594,1
1,142,-0.0977291137579497,-0.546052431988579,-0.0188119945671825,-2.094031054008,-0.10240128564924,1
2,142,-0.0927365537528609,-0.594262861377956,0.0276520566808549,1.35278450918833,-0.0562129423708347,1
3,142,0.0360924276184702,-0.75063181757154,-0.00959368988331062,2.17346485455764,0.0259728310806374,1
1,143,-0.0212790943322733,-0.971140790386679,-0.0883712052065086,1.6498339418938,-0.146634288692985,1
2,143,-0.048626920796182,-0.992284021453723,-0.0360567988711135,-0.180110197397493,-0.147652434582689,1
3,143,0.0941816005061306,-0.954723357248473,-0.151897752901102,-0.0747583571003672,-0.0755620191028893,1
1,144,0.033968975449555,0.361907155039739,0.0772790713887366,-1.20334294450247,0.0210441810660937,1
2,144,0.0303216927236091,0.37047223495816,0.0442148070047892,0.304237262078005,-0.0549192235283847,1
3,144,-0.0826362588237454,0.148027785657842,-0.0605737035318777,-1.87605254381007,-0.0510976405623862,1
1,145,-0.0230792089073853,-0.956341868547562,0.0424093801074956,0.800564187216745,0.12561690358766,1
2,145,-0.293881337739811,-0.789553283072686,0.143870547500733,0.714341141075325,-0.0869869410619978,1
3,145,-0.294844551254579,-1.06519152815059,0.0147607986804518,-0.830979202902578,-0.0260276426509744,1
1,146,0.067481120675276,0.272760433126356,0.0463260688454407,-1.7501426763907,0.259027173658178,1
2,146,-0.0393034815887224,0.221048743003058,-0.0559173011065565,-2.45232423596617,0.165778939782036,1
3,146,0.0960687201096448,0.353731504185118,-0.0461206306723022,1.19861031195851,0.202131307697516,1
1,147,-0.1184739285458,-0.232224380100977,0.0712185680451853,-0.683462608641619,0.441736309308205,1
2,147,-0.191954139708152,-0.079070011288499,0.0947772184097737,2.27657706396182,0.232425505666173,1
3,147,-0.0224686059108894,-0.12704231168319,-0.0358951096043956,-0.502366998288798,0.322772373446605,1
1,148,0.249770250681167,0.504027719042166,-0.0633807356100788,-0.391091598604771,0.166483855189013,1
2,148,0.0291379836486915,0.503177158383212,-0.0404434274270608,1.89576853238629,0.0792575410517603,1
3,148,0.0813196174486591,0.572642244543578,-0.0183456740602446,1.09486773003214,0.101673553336558,1
1,149,0.0440170572081672,-0.617423693145663,0.00423928376653634,1.27609887660035,-0.108408926303923,1
2,149,0.190178519704787,-0.528767503605935,0.112693989282443,-0.92208571488359,0.012023424932899,1
3,149,-0.138970262056457,-0.581248325225944,-0.0715469283738231,-2.80265098764586,-0.271934340006628,1
1,150,0.024296542777151,-0.524528857199246,0.0223324051219858,0.622113489509056,-0.132478329754299,1
2,150,-0.172427744996804,-0.425746933089188,-0.0950537890295976,-1.14051348124691,-0.265970379626129,1
3,150,-0.171443357604988,-0.393788743007981,0.0269075556865024,0.450874796123158,-0.290370901100706,1
1,151,0.190544467905256,-0.311749020948191,-0.0726402563248873,-1.94472770559614,-0.212306021350926,1
2,151,0.176724899146971,-0.099124172401745,0.0178456450723933,-1.17597311757922,-0.375050416647021,1
3,151,0.112836800529697,-0.142883363249916,0.0211486134116827,0.60037315788338,-0.340845908421321,1
1,152,-0.113628769892359,-0.354699464893304,-0.0174761393743384,2.84814304954626,0.106997004746202,1
2,152,-0.274091575168055,-0.271002981772667,0.0319878982551558,-1.44347684628565,-0.00389509876035746,1
3,152,-0.063376128212932,-0.139374761032398,0.0436007649132298,-0.879647441165715,0.0406828717160136,1
1,153,-0.0449143594619931,0.184435933807616,-0.0537169177735359,1.98379905542104,-0.50021403529155,1
2,153,0.185721201790015,0.0892149857970695,0.0799224789253207,2.47548271985071,-0.221446804761018,1
3,153,0.121263744848851,0.0127884229051434,-0.0633033493023045,0.408719434443603,-0.339128544184508,1
1,154,0.233243963827759,-0.405326606123396,0.0870292621732588,-2.13873940306601,0.215046515995577,1
2,154,-0.0632893752801525,-0.383547847813227,-0.0890852476763977,1.45648545778937,-0.0493113752179827,1
3,154,-0.00731759804409046,-0.361663942873664,-0.0776919984669954,0.191725005071948,-0.00440978238856464,1
1,155,-0.0299566781669714,-0.512314318333436,0.0417328744266671,-1.88511206144864,-0.00693477365598001,1
2,155,0.108778150364143,-0.437676124105171,0.121692806711822,2.83233116065986,0.109527513051387,1
3,155,-0.0524630188847113,-0.734401245843129,-0.0115325465923533,-1.62253497376858,0.0710662935431812,1
1,156,-0.131764782383091,-0.283846811982647,0.0537354000379362,0.20097949777198,-0.123288081188093,1
2,156,-0.172270808977297,-0.636076036561293,-0.0176097145235857,1.08345470662797,-0.069453745538536,1
3,156,-0.0331177328231573,-0.663499616659845,-0.165581913000152,0.376102509234021,-0.0394582143559073,1
1,157,0.0131301048481877,-0.0667521639528676,-0.090337528758218,1.13528824960368,-0.465667661834049,1
2,157,-0.0824461634543752,-0.239005673094871,0.0375442655779402,-1.86459510391549,-0.408498301938593,1
3,157,0.187673759387353,-0.29886659761561,-0.139387429706808,-0.266372782323589,-0.298757635855223,1
1,158,-0.143543358311015,-0.0990142422482432,0.0449787065762633,0.86199009026874,-0.18790035884877,1
2,158,0.185388551111137,-0.239328240981684,0.00137369939172058,0.416081229003753,0.0563562569669223,1
3,158,0.168024851437782,-0.206413236522851,-0.00276835743212966,-0.739308920216837,0.00304164617433719,1
1,159,-0.0859984366674089,-0.491927132202135,0.011464011258517,-2.78049717895295,0.0233840709024542,1
2,159,-0.0314007170530916,-0.69930046950818,-0.0869666725221717,-0.467428607591656,0.094415685551706,1
3,159,0.124615720110081,-0.580562876738735,0.071521504783073,3.37509628257671,0.176638401768796,1
1,160,0.0865949064022914,0.0670994692941808,-0.0787666620260432,2.50351956117572,-0.0684761189300576,1
2,160,0.124578058883125,0.236522466104383,-0.0629900814986001,-2.82963961851787,-0.159818179814795,1
3,160,0.197701937610137,0.32466797705745,-0.0192403702132069,-0.941321602201149,-0.174081061047913,1
1,161,-0.108153798346353,-0.39570184219061,0.00436003481832522,0.348659019209676,-0.0813310386034251,1
2,161,-0.111279324115344,-0.628257912913479,-0.0493291798025825,-0.769805774138866,-0.0613316477599654,1
3,161,0.0733470347350771,-0.465630064352135,-0.0180824031680821,-1.19545544732969,0.0408330778984174,1
1,162,0.145091915787221,-1.20442830031436,-0.0114611603472638,-0.626873070464559,-0.204584962524628,1
2,162,0.0228098260379978,-1.27124857016973,-0.0436542526715038,-0.376889620528484,-0.321849311586134,1
3,162,0.26649934264316,-1.26662432222979,-0.11688122479521,-0.789335593996497,-0.130337349706674,1
1,163,-0.107961069093373,-0.526006002284521,-0.08721221485719,0.152782045373367,-0.256860035005827,1
2,163,-0.099452122970158,-0.338069165603996,0.0640200562064954,-0.861199209036512,-0.321580248542216,1
3,163,0.144212990200678,-0.305233135653941,0.0413489484433457,-1.32817040281119,-0.182256900958787,1
1,164,-0.0167091941512717,0.367998414170642,-0.00832352008245453,3.4472970722969,0.401187726106182,1
2,164,0.267947812493889,0.332969058521882,0.00163374810776747,1.64362702662882,0.581040359362129,1
3,164,0.0471258330529994,0.445594642230262,-0.157958227351881,-1.94023376058699,0.290599190339145,1
1,165,0.0641415860627349,-0.662119552332143,0.00435352128067883,-3.32743267357183,0.0743213499655766,1
2,165,-0.0924939858280971,-0.873010208360579,-0.0169500096032814,-0.889889688955535,0.042787861526667,1
3,165,0.0471514405845228,-0.916769351855614,0.00111024443389081,0.917050528658605,0.146063041736643,1
1,166,-0.0683783996065091,0.031890757103264,0.158864979422215,0.128981191079831,0.316143584828771,1
2,166,-0.167177827118636,-0.0557359089577656,-0.0487170153783199,0.575291617528,0.281631547405707,1
3,166,-0.223929861392023,0.0604012773155661,0.12452281959025,-1.29886017559621,0.232423567662644,1
1,167,-0.103314640160213,-0.200615329412735,-0.0345398124602638,1.26111620647663,0.439830828021131,1
2,167,-0.208531434310414,-0.115234938864518,0.0632993820477505,0.533965458791638,0.392908388883784,1
3,167,-0.134195914449349,0.0263178753421505,0.0108207889462817,-0.542872444075607,0.371580005196509,1
1,168,0.0589950640334879,-0.182368980098163,0.0181615809700234,-1.68156352127348,-0.13480169687646,1
2,168,0.0214066396615694,-0.193351379079801,0.0445136275371716,0.355289739991191,-0.172960456776283,1
3,168,0.18082480638091,-0.0705655319537987,0.129097764583385,0.668834160428755,-0.141236177117206,1
1,169,0.105316179050899,-0.642811924008462,-0.0563265203872525,-1.10448129243789,0.107659377784138,1
2,169,-0.196283644304269,-0.717476153728145,0.0322340878932668,-2.3858468825495,-0.0860198265395126,1
3,169,0.297193595882163,-0.423679269921186,-0.0771968122680457,-0.805029496485766,0.128812163936747,1
1,170,0.0947943912789459,0.219029701095982,-0.0471626688748335,0.409595109767926,0.270034345397153,1
2,170,0.0123438997753536,0.141662884827357,-0.0431988674632506,0.133395356339285,0.33136798177081,1
3,170,-0.111292135573963,0.141040531994444,-0.0770658230776198,0.308475974300072,0.208544672923606,1
1,171,0.0160674406503364,0.0809769044142193,0.0881646495128415,-2.40807102078606,0.083842255192145,1
2,171,-0.111435804414177,0.0575816543261601,0.0151296882190579,-2.40278076697021,-0.0449562959908459,1
3,171,0.0907605210321747,-0.031095499089917,0.00088951960028736,-0.814595730608254,0.140386478151159,1
1,172,-0.0743037394847724,0.2731829746698,0.0720230781116532,1.57954425084035,0.113975986385,1
2,172,-0.0549458307305195,0.104242023067812,-0.00812988594666475,-2.09653888994077,0.202282918485465,1
3,172,-0.0984932987149707,0.260468387384449,-0.0329670162803404,3.03860478032683,0.0635996726127411,1
1,173,-0.288405214932601,0.531203635971429,0.00131664997512277,-0.295651208109795,0.169212362776922,1
2,173,-0.180169766711424,0.34357353180798,-0.00548849180762812,3.24080827177157,0.231445777244805,1
3,173,-0.0601971188892371,0.414753763781231,-0.0828681551984667,-0.193802316882554,0.245455483660541,1
1,174,0.00810757794035556,-0.133902166862285,-0.0224281681406927,0.346801942455391,0.13549017069792,1
2,174,0.0122482556872395,-0.207205469928812,0.0122575439542922,-0.804526436787174,0.230472599998515,1
3,174,0.145434720237704,-0.323960648471272,0.026982218356506,-0.190000473905842,0.291001153006889,1
1,175,-0.0265701861747675,0.644953368473778,-0.055122450294357,2.20697457340086,-0.0573974344285064,1
2,175,0.257155432158929,0.469974126974499,0.0155216096639108,3.19701036648454,0.136256150135277,1
3,175,0.249471646998088,0.437792364668983,-0.0423030650228314,-0.033702061411663,0.157227314607127,1
1,176,0.045812881514468,0.471087070967628,-0.00968127875496959,-3.03878420596379,-0.0317290512616324,1
2,176,-0.102883621334352,0.524227539516374,0.0288089685933862,1.28484775391759,-0.0417937465158485,1
3,176,0.0417534585699291,0.52071149973989,-0.0432070311912946,1.1822152309784,-0.0245198549751933,1
1,177,-0.0107169148310516,-0.0758748459272166,-0.0639931462924905,-0.154132670898255,-0.243230368438009,1
2,177,-0.00043007612718911,-0.254656833167985,-0.0736579005865671,-0.466558742152061,-0.133184646785417,1
3,177,-0.0153369732219477,-0.126014874443039,-0.018017125123276,-1.17399276771719,-0.188264776825547,1
1,178,-0.0158020025997076,-0.296961454746938,-0.0721382850363046,1.65015685273956,0.115522869776456,1
2,178,-0.0194028555366845,-0.0621102258961403,0.0324812782893597,1.49622542622345,0.03660803405297,1
3,178,0.0314769874785914,0.0170206919508409,-0.040406702840224,1.90518524144925,-0.0448901271851744,1
1,179,0.0911144610456154,-0.0219804121826946,0.0570956979745079,-1.15839285738472,-0.00180628892635133,1
2,179,0.362922287575095,0.154540617650836,0.00479058897835291,0.637246318695688,0.024515857727381,1
3,179,-0.0055973574298462,0.2493298250537,0.0436431775332661,2.19342144147962,-0.180644705627742,1
1,180,-0.00112341590233405,-0.199232779245019,0.0146733246024746,0.801529595077242,-0.145574231831958,1
2,180,0.0625252762083914,-0.419711173340317,-0.0260606055661968,1.4627759492136,-0.0235521367190906,1
3,180,-0.188320706186659,-0.221519844526719,-0.0806941277799779,1.73056431929336,-0.216843883403198,1
1,181,-0.0141605635748963,-0.395552281133395,0.0672313031262304,1.55814876154618,-0.0617763268382439,1
2,181,-0.0689074130445296,-0.596244600768547,0.0777388121073475,-2.70570402362766,-0.0565493602895013,1
3,181,-0.144900047480148,-0.530749177479021,-0.00650507117854725,3.8895642181531,-0.169435137214733,1
1,182,-0.110810772875303,-0.21430737975526,-0.0355345268811309,0.499959434669373,-0.000241813607347777,1
2,182,-0.19903802868023,-0.144507973534421,0.000936589821095332,-0.785303121745908,-0.108961905565352,1
3,182,-0.160060727497092,-0.243907163456467,-0.0348422464215372,-1.62904498162582,-0.075268080430741,1
1,183,-0.172182279982159,-0.191233717777648,-0.0265140197120341,-1.52088967495175,-0.100962016528915,1
2,183,-0.243592109967751,-0.258794301865633,0.0966669266083088,-0.23033753194614,-0.0520856204643691,1
3,183,0.204539935110068,-0.341141075515627,-0.0422277157153199,0.673141540730211,0.119679079619377,1
1,184,0.276635430309569,0.00229644447676822,0.0202958984503465,0.846463808236345,-0.1672782943823,1
2,184,-0.0282123044510504,-0.203719914382928,-0.104008210581186,2.41740311509838,-0.349397503019948,1
3,184,0.138435187481791,0.0815373788764957,-0.0362295210542228,0.732133272881777,-0.345859595965531,1
