rep,id,eta_phiS,eta_deltaS,eta_phiL,eta_deltaL,eta_deltaA,GROUP
2,27,0.0200879814203352,0.334685404514098,-0.0346665302712396,-0.618205514279879,-0.118121639597663,0
3,27,0.0661685389550182,0.381033575627811,-0.0245348520074762,0.0214018450234763,-0.0658598185692718,0
1,28,0.13164049244474,-0.452429440050317,0.065636383477445,-0.51788368379257,0.155622703901825,0
2,28,-0.078432022474296,-1.06139183895813,0.0513788867173283,0.152889021306118,0.184146264789948,0
3,28,-0.10409138049907,-0.227052894452595,0.0114440392385946,0.21129637202672,0.0141808393422789,0
1,29,0.0851674408925521,0.514599380476422,-0.109384421505192,-0.20360658855808,0.20059344773305,0
2,29,-0.0984615084145188,0.626604873312666,-0.158419262943919,-0.460168365195179,0.0817956595924399,0
3,29,-0.03366089210609,0.688753978997637,0.0876370145260792,0.34635600971228,0.263297314762447,0
1,30,-0.191955739100184,-0.50796953592292,-0.0237206761036342,0.375700727294368,0.0390688260971353,0
2,30,0.168839756915144,-0.479942955561423,-0.00676866924844343,0.0191301225067614,0.195260788752693,0
3,30,0.133686871702506,-0.684834323608977,-0.0870076208963228,0.227960324872786,0.210261539601829,0
1,31,-0.0409045192455683,-0.690452430223863,0.0680011906233449,0.633406761753841,-0.375222529380385,0
2,31,-0.112422176015383,-0.275327251470306,0.130867915158293,0.71757673621842,-0.432231210304764,0
3,31,-0.102131955749889,-0.523353831852496,-0.149424798714295,-0.318102464551299,-0.53334269655488,0
1,32,-0.0503668742458273,-0.269735405899176,0.0491322973402445,-0.740071035138822,-0.256748469494939,0
2,32,-0.165702726235045,-0.422576435874917,0.0250892049519832,-0.0924346796344729,-0.283362527435988,0
3,32,0.0384886907141863,-0.573364323400806,0.0432197473782127,-0.137393049840138,-0.149641575964943,0
1,33,-0.0479910096547966,0.740506627995324,0.0746050063878107,0.385821369966229,0.0270989991246151,0
2,33,-0.0122488978980771,0.512405181971243,0.142497577093796,-2.92186360583424e-5,0.116548392425739,0
3,33,0.198595509440315,0.799941089145946,0.0687176446079037,-0.164191255489942,0.0341085187576168,0
1,34,0.00853911830874686,0.273766746704966,-0.142330324987012,0.362059772552983,0.0156966983712295,0
2,34,-0.0467506117916082,0.258353110147086,-0.0832797214789388,-0.114826333251339,-0.00163918837126292,0
3,34,0.0570341086345998,-0.0951103148016746,-0.0531866851026824,0.120590852646453,0.18889360595155,0
1,35,-0.0860001646346358,0.348982749174756,-0.106091596829108,0.0909961481073004,-0.0260813739550664,0
2,35,-0.126414757103315,0.13233871759621,-0.0933437041307233,0.183934993456136,-0.0314936416535115,0
3,35,-0.0572671502805926,0.202707909229506,0.039088896880228,-0.0682249439525014,0.0877186395984725,0
1,36,0.119712979245656,0.666931968332796,-0.0543938273604134,-0.116332392436769,-0.197021677219465,0
2,36,0.217113645951723,0.513964449720922,-0.0320426696082603,0.267968405993915,-0.104104412549039,0
3,36,-0.0153471064403651,0.177597466886483,0.018547024013388,-0.286088390147957,-0.0130419314843622,0
1,37,0.079663549557636,0.0120862059131011,0.0486230966386297,0.491274060198725,0.20585442325008,0
2,37,0.065131481180522,0.831084389044745,-0.0534115525985337,0.992731420974755,-0.156546724283959,0
3,37,0.166834036479843,0.641832175736581,-0.0474105880702057,0.587681870571908,-0.0156523144004729,0
1,38,-0.196171906042088,-0.436133496782018,0.134408890622997,0.309913174129321,0.329346991360753,0
2,38,0.00847662317117515,-0.497486185864331,-0.152020826742384,-0.118269357356816,0.277791514793219,0
3,38,0.0322835660203596,-0.274843602266931,0.0137368819563833,0.00702866935122232,0.317283595798074,0
1,39,0.038151436361475,-0.243535186593589,0.0947227614962144,0.00702076115523412,0.0678392016610916,0
2,39,-0.199751100215451,-0.49510739384781,0.0426865568627471,0.274723240892513,0.0203214096791277,0
3,39,0.00261985132072043,-0.755986634357618,0.0778397981456327,-0.0292815417991844,0.186520770768432,0
1,40,0.141325987043869,-0.722796313914413,0.0390530425173945,-0.366702168855239,-0.352389252363225,0
2,40,-0.0463523941888217,-1.04097802941063,-0.168031287054157,-0.0870668928269705,-0.497762176953851,0
3,40,-0.169113669219167,-0.728685373861116,0.0506261357839197,0.537794691545204,-0.49159645919281,0
1,41,0.00169116051345524,0.550021796321544,0.0105741610648165,0.156876389145876,0.0332728459015325,0
2,41,0.0478206377989116,-0.172980544454659,0.0359388768407868,-0.524620166525646,0.343158839594525,0
3,41,0.00885468201398668,0.635736773493632,-0.0792291513620742,0.209695702224208,-0.12781391699973,0
1,42,-0.079604953330424,-0.0949879889233441,-0.0784787074731095,0.0414549957539429,-0.184382372871367,0
2,42,0.0948310809632277,-0.212326866742632,-0.0763710960594039,0.281767240700139,-0.0609588725954897,0
3,42,0.201637437715818,-0.0672714288973875,0.0164205277003186,-0.343668241339879,-0.019838510157335,0
1,43,-0.0452076456183576,0.0577470985169713,-0.0396814983522162,0.00174118013443003,-0.0422335478913263,0
2,43,-0.0814469255584941,0.108680494648237,0.0857153589130433,0.167652583432595,0.0824924253100924,0
3,43,-0.11008058266306,0.389650937498503,0.0126778479718721,-0.0134527311695108,-0.131745300988576,0
1,44,0.0864169730401841,-0.814258576416625,0.0307944816251551,0.329875535812792,-0.514532155285683,0
2,44,0.158592294549621,-1.0551496171149,-0.0624660049290464,0.13402289342128,-0.428060571877055,0
3,44,0.126493840263195,-0.869423731938452,0.129445271025552,-0.214857117432177,-0.368241151150533,0
1,45,0.142488479449154,0.21619195837789,-0.0161918259391143,-0.981343295530337,0.251935919411301,0
2,45,0.0213809782434533,0.137974771908851,-0.0994881992830445,-0.453167470466194,0.178013420819862,0
3,45,-0.129276466199927,0.473748342896121,-0.127136461353614,0.0617160386689953,0.010590623372093,0
1,46,0.0336502980047842,-0.626066324315378,0.0911038543850808,0.0242164210213676,0.304198017725937,0
2,46,-0.169283424635162,-0.151186200766122,-0.0198865804795937,0.076821912504588,-0.0102873948701512,0
3,46,-0.12217588170868,-0.0892169796506825,0.0670862887795679,-0.683856507462815,0.0890876263644431,0
1,47,0.0458109973421843,0.303580824139064,-0.00583429605617572,-0.710235106197868,0.124997357141545,0
2,47,0.122100417766203,0.371331197652638,0.100558968743162,0.486825651453235,0.221598957345304,0
3,47,-0.122169524513139,0.681058080592954,-0.0732383128261097,-0.0377507727464794,-0.0703434019652133,0
1,48,0.129232083813227,-0.102024902959068,0.116752254419129,-0.374443888407922,-0.0625021131223591,0
2,48,0.0224035871242935,-0.560682244596368,-0.137542255399503,0.0555862452883243,-0.0982143921138663,0
3,48,0.0197002310965678,-0.10186658809179,0.0610306301408573,0.23155115962855,-0.140938861892366,0
1,49,0.0371279368082224,0.28035175138964,-0.0771139495411439,-0.0447301801541722,-0.248713598360251,0
2,49,-0.0328913393260466,-0.131131097418963,0.0900830735257373,-0.233914115639718,-0.0125201523977974,0
3,49,0.0783498317013987,0.121009980944564,0.0629155374321869,0.097908416403534,-0.101930296140253,0
1,50,0.109836108731497,-0.105276690468438,-0.062534645460733,0.277645998087306,0.0988891594490521,0
2,50,-0.0227295456913889,0.491755367984937,-0.0685061471864283,0.0518503304838835,-0.182784135525364,0
3,50,0.0367705086092737,0.13387923550785,-0.0223411108761937,0.400555599002635,-0.0276418599773193,0
1,51,0.121906777858206,-0.72488555909657,-0.00951074676790022,0.0251607892092556,-0.185665646144752,0
2,51,-0.143797133810733,-0.491500604575389,0.0325185287964844,-0.674864924138996,-0.381531905754144,0
3,51,0.0508871614530255,-0.865577784785654,0.0354688330902595,-0.630220239756564,-0.104519298140106,0
1,52,-0.00538710868488685,0.279720550730914,0.015767488479813,0.571814522660377,-0.103012516299218,0
2,52,-0.00190561991916632,0.110380631206355,0.0897327823229318,1.03971222076036,-0.0460755828570664,0
3,52,-0.0316694804006881,-0.165686269726528,-0.136687010879686,-0.080602219895608,-0.0669078572802933,0
1,53,-0.161460119525007,-0.0738911594247417,0.0530348117956817,1.01927750702151,0.117863416762839,0
2,53,0.0260360954192502,0.246527974135845,0.0090067606430786,-0.00779985107956577,0.0278625164826398,0
3,53,-0.0861324362624933,0.0573954062339618,-0.0102914257760508,0.140427345572346,0.0600078349174575,0
1,54,-0.167552619796501,-1.04930989099056,0.18834658895826,-0.241853760444258,-0.231050716354583,0
2,54,-0.232864355183915,-0.57055277233221,0.0601160658732015,-0.863450432913858,-0.362755617171053,0
3,54,-0.0898004410801209,-0.865716009110211,0.103864320586318,0.266688532152268,-0.245654918172621,0
1,55,-0.25478682948917,-0.0558688024552856,0.0337352955127568,-0.106590104006288,0.00950183616576111,0
2,55,0.0744467985450341,-0.337005474462345,0.0874869956140287,-0.275876602709707,0.218771804891274,0
3,55,0.0868133404814959,-0.764416457540301,0.0311344372725584,0.0115486514019845,0.33372689027859,0
1,56,-0.196364654109141,-0.715193492271237,-0.0155534748155797,-0.238356274091778,0.0147556136901939,0
2,56,-0.0359082157548131,-0.900791745954452,-0.0224846118086746,0.194831953936254,0.0766242719587872,0
3,56,-0.0321308032253386,-1.08949980145952,-0.0896936182554262,0.471694837184028,0.139399576495801,0
1,57,0.100662044883695,-0.433005146485032,0.018934091886502,-0.456834926611687,-0.127028027278064,0
2,57,0.0171508786970176,-0.50682301299775,0.0365423690543793,-0.0417493546163845,-0.133666110630194,0
3,57,-0.0174968967881855,-0.608345928141605,0.015392614534463,-0.0401117626205559,-0.154108185567855,0
1,58,-0.129910086885954,-0.859957370957787,0.0104430519263278,0.089551137154265,0.330403110608626,0
2,58,-0.177384250901592,-0.570875308517702,0.10764124587603,-0.391820805900959,0.323383177311502,0
3,58,-0.00479500396519424,-0.741294566642523,-0.0223620960454424,-0.094839942243587,0.358291452597961,0
1,59,-0.163605174943894,-0.239046405978354,-0.111255012703349,0.228323354999487,-0.414831069738946,0
2,59,-0.108694488636818,0.276590285571666,0.144702510274817,0.244830581852049,-0.387012240990401,0
3,59,-0.111978249496987,-0.145755020443414,-0.00901184443172123,-0.267759918413616,-0.317910718379999,0
1,60,-0.0601977606437848,-0.109212408265923,0.0627367968250844,0.45938143147028,-0.0465131316698146,0
2,60,-0.0146757938833431,-0.211748724229156,-0.100508555536228,-0.423340272194482,-0.0441360920909596,0
3,60,-0.16011990629828,0.290083301565156,-0.023819970636531,0.147479414538466,-0.193885380177083,0
1,61,0.0254090422517686,0.0154080102286742,-0.126956140921331,-0.0221687906889945,0.301392269150212,0
2,61,-0.0287631010406669,0.236999766287425,0.031222806391263,-0.0489029369917948,0.278369024665987,0
3,61,0.0590448325832492,0.162479322295026,-0.0814889034884521,-0.00351678702052041,0.285279286744873,0
1,62,-0.2269000862007,-0.349556239361061,-0.00661703379631478,-0.499206464221021,-0.241753495295606,0
2,62,0.0475104373207646,-0.441964475099027,0.0132939417336755,-0.245618099258408,-0.0861684109704088,0
3,62,0.028270499285193,-0.733689815797093,-0.0223217259280907,-0.314151591874674,-0.0436841420847228,0
1,63,-0.220456516602505,-0.217782941940619,0.0382178356155625,0.0615401233481926,0.361358585331826,0
2,63,-0.163258549867255,-0.305608708272431,0.0053472908516994,0.390914012607724,0.390404950005964,0
3,63,-0.0399397351813973,-0.0580537281905228,-0.0797107198212938,-0.627485687420273,0.277873887014488,0
1,64,0.113422397798242,0.572595794767043,0.0456211726353151,-0.497967612968449,-0.212905174774692,0
2,64,-0.0361094337361463,0.379861185605903,0.0884601764780437,-0.119119909100262,-0.223569068823365,0
3,64,-0.0460343497107554,0.19564645825368,0.0383913471888194,-0.156970434919092,-0.172045773391379,0
1,65,0.0677358958676125,-0.410191596692824,-0.0814212670271171,-0.410113567129265,-0.0590831154054251,0
2,65,0.0466036578726656,-0.184273776040856,0.181023402809262,-0.547691258243902,0.0549552144840034,0
3,65,0.0119770883840731,-0.50546640416074,0.0184868096426294,0.158459682438928,-0.0187394673218548,0
1,66,-0.0956859055036934,0.209027767823541,-0.0600988382059303,-0.117237282297451,-0.339911447229459,0
2,66,0.112969334953567,-0.419438790664514,-0.0304195298847254,0.272640768151222,-0.0205036761371958,0
3,66,0.033224460829706,0.404454785946103,0.12563218762114,0.190208510692172,-0.220071523668445,0
1,67,0.0208140544840787,-0.324423418639688,-0.0382500068801144,-0.0407515300393622,0.0295409140582306,0
2,67,-0.030172927612833,-0.467807722293766,0.0385743621178212,0.0148482676117248,0.0936275289357055,0
3,67,-0.0160569047698003,0.143427371920537,0.0404214266700597,0.105407447071023,-0.129113349204811,0
1,68,-0.223064604799603,-0.564288833579206,0.0540467921363156,-0.0556916823098086,-0.003729911009859,0
2,68,-0.15593738948509,-0.500579688068933,0.0504866872095762,-0.037153028896978,0.00812396038971105,0
3,68,-0.00746750345807794,0.206220033163876,0.0354803532958928,0.460472211395716,-0.114234282873739,0
1,69,0.0731494638984568,0.78837325060328,0.0542419108613577,0.141511401025018,-0.0670245462142043,0
2,69,-0.188760402459422,0.615441027009671,-0.0969026519008152,4.21223826416739e-5,-0.151184523354659,0
3,69,-0.106304374974878,1.00803652984584,0.0343662493662415,0.745400912764671,-0.160353683115312,0
1,70,-0.16929013440307,0.131280491120067,0.0851324482119086,-0.263641865066429,0.126695526952186,0
2,70,-0.000290924965884194,0.41407426068782,0.0883762356421573,-0.0741235189966035,0.2244785170975,0
3,70,-0.273336220465289,0.167863955234714,-0.0934637622765739,0.371364388757773,0.0893845928425456,0
1,71,0.0500773975478574,-0.533587821836559,0.0327747363085387,-0.592809937314909,-0.258963529421112,0
2,71,0.189977848268543,-0.436669795973864,0.0104582279815513,-0.211284969616278,-0.235178016313081,0
3,71,-0.129532181585784,-0.200693946923665,0.0847482107217527,1.05984895478932,-0.389508281322284,0
1,72,-0.0374169847851869,1.2911126738306,-0.10620468399239,-0.422372429658665,-0.131829915348211,0
2,72,0.0612070347639133,0.858789211349527,0.218691208345125,0.0703466293016394,0.164915287517308,0
3,72,-0.0229478578423798,0.997254775098211,0.0353819593789738,0.0978278391019862,-0.0396814515556553,0
1,73,0.0156223363486026,0.15155462645554,0.015703285198571,-0.0935313214307002,-0.129876931352627,0
2,73,-0.0800771971525976,0.0150712620598904,0.0685628213412567,0.0971291043522952,-0.15113571417379,0
3,73,-0.0971724330639766,0.237263359156248,0.0770562989317202,0.699022300939776,-0.170454020576743,0
1,74,-0.0972840231453031,0.132469170038744,0.0934214841287238,-0.0314075207971304,0.101467343489619,0
2,74,-0.0865189799262429,0.195833785745726,0.0593046853931217,0.771066809877472,0.00610747864732727,0
3,74,0.0385518605632353,-0.198709382397141,-0.0262377417548566,-0.157982632099976,0.177542696597233,0
1,75,0.0404223306875341,-0.937915862145841,-0.0376720346760636,-0.797215815931978,-0.252516979145881,0
2,75,0.0789804743698824,-0.622590383844976,0.0592796685690466,0.320866733428992,-0.256498345888469,0
3,75,-0.121952998491932,-0.645050203751487,0.144294191730818,-0.415861768321329,-0.364109487015678,0
1,76,0.0149166463667523,-0.423828692348095,0.049879111381308,0.259016523921625,-0.104822122111579,0
2,76,-0.130572686819773,-0.476662257732815,-0.0755009462318458,0.784622647406331,-0.238841915968668,0
3,76,0.076754386946945,-0.605092607786037,-0.0324591246542077,-0.313585066273805,-0.0639779746773477,0
1,77,-0.209742553798371,0.0043428439470998,0.167452572557796,0.013705046966326,-0.0715826700268254,0
2,77,-0.313251253372301,0.00885250299201729,0.0678230350052578,-0.324291490916185,-0.136037306900359,0
3,77,0.0775272632719632,-0.00269524322763151,0.0167888253720647,-0.653014767576513,-0.00225034293151652,0
1,78,-0.125894628868577,0.349228991943641,0.0906418594682768,0.473697794451462,0.0541057713744672,0
2,78,-0.310874343251749,0.00544305166906753,-0.194071624193101,0.163104111304842,-0.0743333595673926,0
3,78,-0.024757953487226,0.168852256895807,0.010630125265669,0.304826698068816,0.105941609004874,0
1,79,-0.0169296956854926,-0.0925863803079115,-0.0724401026864857,-0.117451726981856,-0.118891276085733,0
2,79,-0.0830943368527916,-0.23878550401661,-0.193109034953505,-0.148570864094779,-0.132229975455932,0
3,79,-0.12090591089956,-0.172875444840288,0.0161416455703946,-0.01396615199833,-0.0490877482467748,0
1,80,0.184336445850218,0.187182443681698,-0.165084473832839,0.0736729955751045,-0.19547640749541,0
2,80,-0.043919734373138,0.0923038865492069,0.0489627453041475,0.427234376730376,-0.0687439926915768,0
3,80,-0.179462573312989,0.200358611665217,-0.057855431753835,0.51555485626977,-0.242212249029272,0
1,81,-0.112372710099219,-0.291251391700452,0.0171544220437705,0.217577492232649,-0.156653410636398,0
2,81,0.222100945083309,-0.382712233802382,-0.0289424497723207,-0.384457117682499,-0.0103483527204433,0
3,81,0.127955028924109,-0.334667108377478,-0.0284860708293669,0.401140472027213,-0.0843271814693602,0
1,82,-0.0816961697499113,-0.55732584411361,-0.187076647849683,0.0613138687127953,-0.287577096177218,0
2,82,0.0137324232388886,0.325082626863046,0.0727321436775217,0.166566036209269,-0.351879005777341,0
3,82,0.0461939170982716,-0.426074439569358,-0.103166699414874,0.535480233121164,-0.172474824400835,0
1,83,0.0649110259151515,0.189421470799083,-0.00354054146006817,0.0524182549001038,0.074088325740452,0
2,83,0.0734996748441782,0.18853944842226,-0.0351168476145455,0.297660412850919,-0.0460496354050437,0
3,83,-0.0903622397717328,-0.134919543486217,-0.0324382376123758,-0.142224057865337,0.054650976603119,0
1,84,0.291544723076328,0.430116394134472,-0.108624391388717,-0.304634667513968,0.199294854111568,0
2,84,0.07624809740457,0.2350609587303,0.0767799197335351,0.868150370320283,0.301818707524539,0
3,84,-4.49865460991281e-5,0.697623173255491,-0.0610473869393417,0.169187743790769,0.0526219131951476,0
1,85,0.00637918257302342,0.123319829723758,0.00462031276863458,-0.562969322857771,0.229337232557558,0
2,85,0.06985758959864,0.208391306473621,-0.0643204939045865,-0.11865526293627,0.147746749784781,0
3,85,-0.0730422520965229,-0.14386130908226,-0.0595854694894036,0.459953055186311,0.233535779250491,0
1,86,0.0465376084077045,-0.149950192652591,-0.138925336941408,-0.353273188268778,-0.0653850283773297,0
2,86,0.0447737929239561,0.209906350486123,-0.00311037458462667,-0.184169714635971,-0.114304500293383,0
3,86,0.205908584267057,-0.143871682025702,0.0105507437730688,0.406641778194192,0.0792780103827171,0
1,87,-0.0123299670858478,0.363951808003645,-0.146171286169971,0.0571343753099086,0.0549463700789678,0
2,87,0.176226647616178,-0.00956066277159705,-0.0935121780718524,-0.443714301962427,0.296634875915075,0
3,87,0.242804808522687,0.320435655976198,-0.0458937643900866,-0.266897091294929,0.208935377496953,0
1,88,0.115649181882824,-0.37025857043913,0.103481883048905,-0.140275249857888,-0.457488269102563,0
2,88,0.231354738861069,-1.06801811612156,0.0447039839698456,-0.329646702658049,-0.249699772568248,0
3,88,0.00357490416330562,-0.807876158757897,0.106350489368683,-0.504106616628689,-0.380273750924795,0
1,89,0.062572455133831,0.169057032298643,-0.0512958367080054,-0.448871522270489,-0.135639751999504,0
2,89,0.00319990871964644,-0.210644107796005,-0.0563224372845214,0.207995288633996,-0.0805652463164313,0
3,89,0.107670014992989,0.384022540465139,-0.161429284649054,0.0426818743962525,-0.277400972301122,0
1,90,0.0484745696158847,-0.318243934684248,-0.0637031754281457,-0.326127401899776,-0.353632656748346,0
2,90,0.3070013173577,-0.20329084564634,0.12568461973716,0.112437053877273,-0.235063867908964,0
3,90,0.174570688180168,-0.261868243828925,-0.00529516093060425,-0.0392610550459744,-0.318675499885962,0
1,91,-0.100185488512947,-0.841464262306558,0.0155166040132617,0.395070963282398,0.304339376942392,0
2,91,-0.198739069382127,-0.642899731133713,0.054195253311333,0.41373168132544,0.260854418056835,0
3,91,-0.195121655706984,-0.724450124537978,-0.116482762294693,0.316459079019809,0.156639761923328,0
1,92,0.109512033572193,0.252978340896958,0.0158860421415736,0.356874237568619,-0.0122536843220849,0
